Date,Open,High,Low,Close,Adj Close,Volume
2019-03-01,49.122150,50.160244,48.985680,49.562172,49.562172,67173812
2019-03-02,49.600914,50.056931,49.123970,49.983669,49.983669,63274675
2019-03-03,49.945686,50.272160,49.463589,50.107738,50.107738,67035491
2019-03-04,50.119785,50.464237,47.174274,48.493286,48.493286,68874657
2019-03-05,48.499943,50.615326,47.935085,50.548523,50.548523,72757860
2019-03-06,50.593945,50.903694,49.583496,50.848656,50.848656,72310829
2019-03-07,50.927387,52.098602,50.927387,51.028378,51.028378,74428190
2019-03-08,51.235172,51.384708,49.598076,50.018230,50.018230,74197398
2019-03-09,49.981602,51.396774,49.821812,50.787418,50.787418,65485381
2019-03-10,50.882164,51.014622,50.403755,50.948212,50.948212,65452521
2019-03-11,50.890095,50.970619,49.376240,50.235600,50.235600,72591315
2019-03-12,50.298161,51.472065,49.494411,51.472065,51.472065,60080877
2019-03-13,51.482742,52.333618,51.285686,52.040318,52.040318,52938688
2019-03-14,52.053814,52.923553,51.652023,52.354507,52.354507,63362753
2019-03-15,52.361954,53.650600,52.256920,53.606991,53.606991,62767951
2019-03-16,53.561352,55.374634,53.561352,54.635513,54.635513,201675917
2019-03-17,54.705425,54.810738,52.646450,53.535606,53.535606,117829194
2019-03-18,53.587418,54.000359,52.696281,53.488140,53.488140,116998432
2019-03-19,53.472698,55.151417,53.349277,54.750629,54.750629,99715349
2019-03-20,54.984608,56.737675,53.677391,55.880741,55.880741,102750635
2019-03-21,55.978409,55.981583,53.270702,53.852985,53.852985,93149158
2019-03-22,53.847122,54.255985,53.354984,53.923119,53.923119,87593948
